primary_contact_id,contact_channel,transcript_created_date_at_utc,is_retail_agent,subject,transcript,summary,error,L1_category,L1_confidence,L2_category
Really helpful, thanks Amanda!
Instacart Team - the email address Amanda is using when shopping is ""amanda.dentici@fairwaymarket.com"". Here's a picture of what she's seeing:
On Wed, Jul 30, 2025 at 11:41 AM Amanda Dentici <adentici@allegiancehq.com> wrote:

Thanks Haley – one other note – when I log in with a different account, I am able to see all retailers promos.


Amanda Dentici

Senior Director Retail Technology, POS, Digital Commerce

ALLEGIANCE RETAIL SERVICES, LLC

485D US Hwy 1 S, Suite 420

Iselin, NJ 08830

914-410-1635 (Cell)



From: Haley Sammis <haley.sammis@instacart.com>
Sent: Wednesday, July 30, 2025 11:38 AM
To: Portfolio Management <portfoliomanagement@instacart.com>
Cc: John Switzer <john.switzer@instacart.com>; Amanda Dentici <adentici@allegiancehq.com>
Subject: ICMS Campaigns Not Displaying for User


Hey team,


One of our partners, Amanda Dentici at Allegiance, shared that she is not seeing ANY ICMS campaigns when she is browsing Marketplace store pages. She has placed orders with a few retailers before, she also purchases frequently so she may not be seeing new / lapsed campaigns, however it's strange that she is not seeing any campaigns. At minimum, she should be able to see the July Offer All Customers 10 off 100 Campaign [Comar_26630] for all of the banners below.


Can you help us investigate? Amanda is copied on this email so if you have any specific questions, please let her know.


Thank you!

Haley



Big Deal July Offer All Customers 10 off 100 Campaign [Comar_26630]

Bloomingdale July All Customers 10 off 100 Campaign [Comar_26630]

Brigidos July All Customers 10 off 100 Campaign [Comar_26630]

Brooklyn Harvest July All Customers 10 off 100 Campaign [Comar_26630]

Foodtown July All Customers 10 off 100 Campaign [Comar_26630]

Freshtown July All Customers 10 off 100 Campaign [Comar_26630]

Greenway July All Customers 10 off 100 Campaign [Comar_26630]

Pathmark July All Customers 10 off 100 Campaign [Comar_26630]

ShopNBag July All Customers 10 off 100 Campaign [Comar_26630]

Pecks July All Customers 10 off 100 Campaign [Comar_26630]

LaBella July All Customers 10 off 100 Campaign [Comar_26630]

Market Fresh July All Customers 10 off 100 Campaign [Comar_26630]



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto




--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAFo%2BYJ%2B9sfE7pHSyVF_UDW3UYHsKKVvh4Lcg5%2B9fuU6a_4idyg%40mail.gmail.com.


Best,
Lilly
Instacart Customer Experience - Retailer

thread::VRFe0M69OeKqBw4ICpUlUyk::

=== NEXT MESSAGE ===

Message 5 (2025-07-30 15:38:35.000 Z):
Hi Laura,

I'm following up on your investigation for Allegiance's ICMS campaigns not
being visible to Amanda.  The set of ICMS campaign examples Haley
originally provided were the July $10 off $100 campaign that ended on
7/31.  I have included the current August $10 off $100 campaign links below
for your reference.  Thanks for the help!

Big Deal August Offer All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/539/campaigns/sites/1/17606637211007524>
Bloomingdale August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/3171/campaigns/sites/1/17606650361007528>
Brigidos August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/2766/campaigns/sites/1/17606657697007532>
Brooklyn Harvest August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/471/campaigns/sites/1/17606665510007540>
Foodtown August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/463/campaigns/sites/1/17606673567007544>
Freshtown August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/1252/campaigns/sites/1/17607004204007564>
Greenway August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/628/campaigns/sites/1/17607016334007576>
Pathmark August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/601/campaigns/sites/1/17607032347007592>
ShopNBag August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/601/campaigns/sites/1/17607039412007600>
Pecks August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/4071/campaigns/sites/1/17607062212007616>
LaBella August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/1678/campaigns/sites/1/17607068934007620>
Market Fresh August All Customers 10 off 100 Campaign [Comar_26630]
<https://dashboard.instacart.com/partners/517/warehouses/1251/campaigns/sites/1/17607075663007628>

John Switzer

Account Manager, Local Independent Grocery


*Upcoming OOO for planning purposes: August 25th through August 29th*


On Mon, Aug 4, 2025 at 11:13 AM Portfolio Management <
portfoliomanagement@instacart.com> wrote:

> Hello,
>
> My name is Laura, and I am part of the Retailer Success team. Thank you
> for bringing this to my attention. I will look into this issue and get back
> to you with a response.
>
> Best regards,
> Laura
> Retailer Success Team
>
> --------------- Original Message ---------------
> *From:* Haley Sammis [haley.sammis@instacart.com]
> *Sent:* 7/30/2025, 8:51 AM
> *To:* adentici@allegiancehq.com; portfoliomanagement@instacart.com
> *Cc:* john.switzer@instacart.com
> *Subject:* Re: ICMS Campaigns Not Displaying for User
>
> Really helpful, thanks Amanda!
>
> Instacart Team - the email address Amanda is using when shopping is ""
> amanda.dentici@fairwaymarket.com"". Here's a picture of what she's seeing:
>
> [image: Screenshot 2025-07-30 at 10.33.26?AM.jpeg]
>
> On Wed, Jul 30, 2025 at 11:41?AM Amanda Dentici <adentici@allegiancehq.com>
> wrote:
>
>> Thanks Haley – one other note – when I log in with a different account, I
>> am able to see all retailers promos.
>>
>>
>>
>> Amanda Dentici
>>
>> Senior Director Retail Technology, POS, Digital Commerce
>>
>> *ALLEGIANCE RETAIL SERVICES, LLC*
>>
>> 485D US Hwy 1 S, Suite 420
>>
>> Iselin, NJ 08830
>>
>> 914-410-1635 (Cell)
>>
>>
>>
>> *From:* Haley Sammis <haley.sammis@instacart.com>
>> *Sent:* Wednesday, July 30, 2025 11:38 AM
>> *To:* Portfolio Management <portfoliomanagement@instacart.com>
>> *Cc:* John Switzer <john.switzer@instacart.com>; Amanda Dentici <
>> adentici@allegiancehq.com>
>> *Subject:* ICMS Campaigns Not Displaying for User
>>
>>
>>
>> Hey team,
>>
>>
>>
>> One of our partners, Amanda Dentici at Allegiance, shared that she is not
>> seeing ANY ICMS campaigns when she is browsing Marketplace store pages. She
>> has placed orders with a few retailers before, she also purchases
>> frequently so she may not be seeing new / lapsed campaigns, however it's
>> strange that she is not seeing any campaigns. At minimum, she should be
>> able to see the July Offer All Customers 10 off 100 Campaign [Comar_26630]
>> for all of the banners below.
>>
>>
>>
>> Can you help us investigate? Amanda is copied on this email so if you
>> have any specific questions, please let her know.
>>
>>
>> Thank you!
>>
>> Haley
>>
>>
>>
>>
>>
>> Big Deal July Offer All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/539/campaigns/sites/1/17482943686004760>
>>
>> Bloomingdale July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/3171/campaigns/sites/1/17482980726004764>
>>
>> Brigidos July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/2766/campaigns/sites/1/17482995442004768>
>>
>> Brooklyn Harvest July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/471/campaigns/sites/1/17483008702004772>
>>
>> Foodtown July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/463/campaigns/sites/1/17483015526004776>
>>
>> Freshtown July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/1252/campaigns/sites/1/17483022780004780>
>>
>> Greenway July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/628/campaigns/sites/1/17483030157004784>
>>
>> Pathmark July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/601/campaigns/sites/1/17483036434004788>
>>
>> ShopNBag July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/601/campaigns/sites/1/17483719962004816>
>>
>> Pecks July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/4071/campaigns/sites/1/17483731167004820>
>>
>> LaBella July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/1678/campaigns/sites/1/17483737949004824>
>>
>> Market Fresh July All Customers 10 off 100 Campaign [Comar_26630]
>> <https://dashboard.instacart.com/partners/517/warehouses/1251/campaigns/sites/1/17483752229004828>
>>
>>
>>
>>
>>
>> --
>>
>>
>> *Haley Sammis | *She/her
>>
>> *Senior Account Manager, Local Independent Grocery*
>>
>> *C: 607-342-1295*
>>
>> *Items always in my cart: sparkling water, blueberries & pesto*
>>
>>
>>
>>
>>
>
>
> --
>
>
> Haley Sammis | She/her
>
> *Senior Account Manager, Local Independent Grocery*
>
> *C: 607-342-1295*
>
> *Items always in my cart: sparkling water, blueberries & pesto*
>
>
>
>
>
>
> --
> You received this message because you are subscribed to the Google Groups
> ""Portfolio Management"" group.
> To unsubscribe from this group and stop receiving emails from it, send an
> email to portfoliomanagement+unsubscribe@instacart.com.
> To view this discussion visit
> https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAFo%2BYJ%2B9sfE7pHSyVF_UDW3UYHsKKVvh4Lcg5%2B9fuU6a_4idyg%40mail.gmail.com
> <https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAFo%2BYJ%2B9sfE7pHSyVF_UDW3UYHsKKVvh4Lcg5%2B9fuU6a_4idyg%40mail.gmail.com?utm_medium=email&utm_source=footer>
> .
>
>
> Best,
> Lilly
> Instacart Customer Experience - Retailer
>
> thread::VRFe0M69OeKqBw4ICpUlUyk::
>

-- 
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CANqqO3tnmSNDP8yngx_Jt6bE_a2b8YvwJA9kJmrfrqYjvF6pKQ%40mail.gmail.com.

=== NEXT MESSAGE ===

Message 6 (2025-07-30 15:38:35.000 Z):
Hi Amanda & John

Thank you for your continued patience. Our team is still actively working to resolve this issue and will provide an update as soon as we have confirmation that it has been successfully resolved.

If you have any further questions in the meantime, please don’t hesitate to reach out.

Best regards,
Laura
Associate, Retailer Success Team


--------------- Original Message ---------------
From: John Switzer [john.switzer@instacart.com]
Sent: 8/5/2025, 4:38 AM
To: portfoliomanagement@instacart.com
Cc: haley.sammis@instacart.com; adentici@allegiancehq.com
Subject: Re: ICMS Campaigns Not Displaying for User
Hi Laura,
I'm following up on your investigation for Allegiance's ICMS campaigns not being visible to Amanda.  The set of ICMS campaign examples Haley originally provided were the July $10 off $100 campaign that ended on 7/31.  I have included the current August $10 off $100 campaign links below for your reference.  Thanks for the help!

Big Deal August Offer All Customers 10 off 100 Campaign [Comar_26630]
Bloomingdale August All Customers 10 off 100 Campaign [Comar_26630]
Brigidos August All Customers 10 off 100 Campaign [Comar_26630]
Brooklyn Harvest August All Customers 10 off 100 Campaign [Comar_26630]
Foodtown August All Customers 10 off 100 Campaign [Comar_26630]
Freshtown August All Customers 10 off 100 Campaign [Comar_26630]
Greenway August All Customers 10 off 100 Campaign [Comar_26630]
Pathmark August All Customers 10 off 100 Campaign [Comar_26630]
ShopNBag August All Customers 10 off 100 Campaign [Comar_26630]
Pecks August All Customers 10 off 100 Campaign [Comar_26630]
LaBella August All Customers 10 off 100 Campaign [Comar_26630]
Market Fresh August All Customers 10 off 100 Campaign [Comar_26630]

John Switzer

Account Manager, Local Independent Grocery



Upcoming OOO for planning purposes: August 25th through August 29th

On Mon, Aug 4, 2025 at 11:13 AM Portfolio Management <portfoliomanagement@instacart.com> wrote:
Hello,

My name is Laura, and I am part of the Retailer Success team. Thank you for bringing this to my attention. I will look into this issue and get back to you with a response.

Best regards,
Laura
Retailer Success Team

--------------- Original Message ---------------
From: Haley Sammis [haley.sammis@instacart.com]
Sent: 7/30/2025, 8:51 AM
To: adentici@allegiancehq.com; portfoliomanagement@instacart.com
Cc: john.switzer@instacart.com
Subject: Re: ICMS Campaigns Not Displaying for User
Really helpful, thanks Amanda!
Instacart Team - the email address Amanda is using when shopping is ""amanda.dentici@fairwaymarket.com"". Here's a picture of what she's seeing:
On Wed, Jul 30, 2025 at 11:41?AM Amanda Dentici <adentici@allegiancehq.com> wrote:

Thanks Haley – one other note – when I log in with a different account, I am able to see all retailers promos.


Amanda Dentici

Senior Director Retail Technology, POS, Digital Commerce

ALLEGIANCE RETAIL SERVICES, LLC

485D US Hwy 1 S, Suite 420

Iselin, NJ 08830

914-410-1635 (Cell)



From: Haley Sammis <haley.sammis@instacart.com>
Sent: Wednesday, July 30, 2025 11:38 AM
To: Portfolio Management <portfoliomanagement@instacart.com>
Cc: John Switzer <john.switzer@instacart.com>; Amanda Dentici <adentici@allegiancehq.com>
Subject: ICMS Campaigns Not Displaying for User


Hey team,


One of our partners, Amanda Dentici at Allegiance, shared that she is not seeing ANY ICMS campaigns when she is browsing Marketplace store pages. She has placed orders with a few retailers before, she also purchases frequently so she may not be seeing new / lapsed campaigns, however it's strange that she is not seeing any campaigns. At minimum, she should be able to see the July Offer All Customers 10 off 100 Campaign [Comar_26630] for all of the banners below.


Can you help us investigate? Amanda is copied on this email so if you have any specific questions, please let her know.


Thank you!

Haley



Big Deal July Offer All Customers 10 off 100 Campaign [Comar_26630]

Bloomingdale July All Customers 10 off 100 Campaign [Comar_26630]

Brigidos July All Customers 10 off 100 Campaign [Comar_26630]

Brooklyn Harvest July All Customers 10 off 100 Campaign [Comar_26630]

Foodtown July All Customers 10 off 100 Campaign [Comar_26630]

Freshtown July All Customers 10 off 100 Campaign [Comar_26630]

Greenway July All Customers 10 off 100 Campaign [Comar_26630]

Pathmark July All Customers 10 off 100 Campaign [Comar_26630]

ShopNBag July All Customers 10 off 100 Campaign [Comar_26630]

Pecks July All Customers 10 off 100 Campaign [Comar_26630]

LaBella July All Customers 10 off 100 Campaign [Comar_26630]

Market Fresh July All Customers 10 off 100 Campaign [Comar_26630]



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto




--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAFo%2BYJ%2B9sfE7pHSyVF_UDW3UYHsKKVvh4Lcg5%2B9fuU6a_4idyg%40mail.gmail.com.




thread::VRFe0M69OeKqBw4ICpUlUyk::


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CANqqO3tnmSNDP8yngx_Jt6bE_a2b8YvwJA9kJmrfrqYjvF6pKQ%40mail.gmail.com.

=== NEXT MESSAGE ===

Message 7 (2025-07-30 15:38:35.000 Z):
Hi John & Amanda,

Thank you for your patience. We’ve escalated this issue for further review, and our team is actively working to resolve it as quickly as possible. The Escalation Ticket ID is PSO-56905.

We’ll be in touch with an update as soon as we have more information.

If you have any additional questions or concerns in the meantime, please don’t hesitate to reach out.

Best regards,
Laura
Associate, Retailer Success Team

--------------- Original Message ---------------
From: Portfolio Management [portfoliomanagement@instacart.com]
Sent: 8/13/2025, 1:11 PM
To: john.switzer@instacart.com
Cc: adentici@allegiancehq.com; haley.sammis@instacart.com
Subject: Re: ICMS Campaigns Not Displaying for User

Hi Amanda & John

Thank you for your continued patience. Our team is still actively working to resolve this issue and will provide an update as soon as we have confirmation that it has been successfully resolved.

If you have any further questions in the meantime, please don’t hesitate to reach out.

Best regards,
Laura
Associate, Retailer Success Team


--------------- Original Message ---------------
From: John Switzer [john.switzer@instacart.com]
Sent: 8/5/2025, 4:38 AM
To: portfoliomanagement@instacart.com
Cc: haley.sammis@instacart.com; adentici@allegiancehq.com
Subject: Re: ICMS Campaigns Not Displaying for User
Hi Laura,
I'm following up on your investigation for Allegiance's ICMS campaigns not being visible to Amanda.  The set of ICMS campaign examples Haley originally provided were the July $10 off $100 campaign that ended on 7/31.  I have included the current August $10 off $100 campaign links below for your reference.  Thanks for the help!

Big Deal August Offer All Customers 10 off 100 Campaign [Comar_26630]
Bloomingdale August All Customers 10 off 100 Campaign [Comar_26630]
Brigidos August All Customers 10 off 100 Campaign [Comar_26630]
Brooklyn Harvest August All Customers 10 off 100 Campaign [Comar_26630]
Foodtown August All Customers 10 off 100 Campaign [Comar_26630]
Freshtown August All Customers 10 off 100 Campaign [Comar_26630]
Greenway August All Customers 10 off 100 Campaign [Comar_26630]
Pathmark August All Customers 10 off 100 Campaign [Comar_26630]
ShopNBag August All Customers 10 off 100 Campaign [Comar_26630]
Pecks August All Customers 10 off 100 Campaign [Comar_26630]
LaBella August All Customers 10 off 100 Campaign [Comar_26630]
Market Fresh August All Customers 10 off 100 Campaign [Comar_26630]

John Switzer

Account Manager, Local Independent Grocery



Upcoming OOO for planning purposes: August 25th through August 29th

On Mon, Aug 4, 2025 at 11:13 AM Portfolio Management <portfoliomanagement@instacart.com> wrote:
Hello,

My name is Laura, and I am part of the Retailer Success team. Thank you for bringing this to my attention. I will look into this issue and get back to you with a response.

Best regards,
Laura
Retailer Success Team

--------------- Original Message ---------------
From: Haley Sammis [haley.sammis@instacart.com]
Sent: 7/30/2025, 8:51 AM
To: adentici@allegiancehq.com; portfoliomanagement@instacart.com
Cc: john.switzer@instacart.com
Subject: Re: ICMS Campaigns Not Displaying for User
Really helpful, thanks Amanda!
Instacart Team - the email address Amanda is using when shopping is ""amanda.dentici@fairwaymarket.com"". Here's a picture of what she's seeing:
On Wed, Jul 30, 2025 at 11:41?AM Amanda Dentici <adentici@allegiancehq.com> wrote:

Thanks Haley – one other note – when I log in with a different account, I am able to see all retailers promos.


Amanda Dentici

Senior Director Retail Technology, POS, Digital Commerce

ALLEGIANCE RETAIL SERVICES, LLC

485D US Hwy 1 S, Suite 420

Iselin, NJ 08830

914-410-1635 (Cell)



From: Haley Sammis <haley.sammis@instacart.com>
Sent: Wednesday, July 30, 2025 11:38 AM
To: Portfolio Management <portfoliomanagement@instacart.com>
Cc: John Switzer <john.switzer@instacart.com>; Amanda Dentici <adentici@allegiancehq.com>
Subject: ICMS Campaigns Not Displaying for User


Hey team,


One of our partners, Amanda Dentici at Allegiance, shared that she is not seeing ANY ICMS campaigns when she is browsing Marketplace store pages. She has placed orders with a few retailers before, she also purchases frequently so she may not be seeing new / lapsed campaigns, however it's strange that she is not seeing any campaigns. At minimum, she should be able to see the July Offer All Customers 10 off 100 Campaign [Comar_26630] for all of the banners below.


Can you help us investigate? Amanda is copied on this email so if you have any specific questions, please let her know.


Thank you!

Haley



Big Deal July Offer All Customers 10 off 100 Campaign [Comar_26630]

Bloomingdale July All Customers 10 off 100 Campaign [Comar_26630]

Brigidos July All Customers 10 off 100 Campaign [Comar_26630]

Brooklyn Harvest July All Customers 10 off 100 Campaign [Comar_26630]

Foodtown July All Customers 10 off 100 Campaign [Comar_26630]

Freshtown July All Customers 10 off 100 Campaign [Comar_26630]

Greenway July All Customers 10 off 100 Campaign [Comar_26630]

Pathmark July All Customers 10 off 100 Campaign [Comar_26630]

ShopNBag July All Customers 10 off 100 Campaign [Comar_26630]

Pecks July All Customers 10 off 100 Campaign [Comar_26630]

LaBella July All Customers 10 off 100 Campaign [Comar_26630]

Market Fresh July All Customers 10 off 100 Campaign [Comar_26630]



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto




--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAFo%2BYJ%2B9sfE7pHSyVF_UDW3UYHsKKVvh4Lcg5%2B9fuU6a_4idyg%40mail.gmail.com.




thread::VRFe0M69OeKqBw4ICpUlUyk::


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CANqqO3tnmSNDP8yngx_Jt6bE_a2b8YvwJA9kJmrfrqYjvF6pKQ%40mail.gmail.com.




Best Regards,
Laura
Associate, Retailer Success Team

=== NEXT MESSAGE ===

Message 8 (2025-07-30 15:38:35.000 Z):
Hi John and Amanda,

Thank you again for your continued patience and for providing the specific Campaigns along with screenshots. Our team is actively working to resolve the issue, and we will follow up as soon as we have confirmation that each of those campaigns is fully visible.

If you have any additional questions or concerns in the meantime, please don’t hesitate to reach out.

Best regards,
Laura
Associate, Retailer Success Team



--------------- Original Message ---------------
From: Customer Experience [customer_experience@instacart.com]
Sent: 8/14/2025, 8:33 AM
To: john.switzer@instacart.com
Cc: adentici@allegiancehq.com; haley.sammis@instacart.com
Subject: Re: ICMS Campaigns Not Displaying for User

Hi John & Amanda,

Thank you for your patience. We’ve escalated this issue for further review, and our team is actively working to resolve it as quickly as possible. The Escalation Ticket ID is PSO-56905.

We’ll be in touch with an update as soon as we have more information.

If you have any additional questions or concerns in the meantime, please don’t hesitate to reach out.

Best regards,
Laura
Associate, Retailer Success Team

--------------- Original Message ---------------
From: Portfolio Management [portfoliomanagement@instacart.com]
Sent: 8/13/2025, 1:11 PM
To: john.switzer@instacart.com
Cc: adentici@allegiancehq.com; haley.sammis@instacart.com
Subject: Re: ICMS Campaigns Not Displaying for User

Hi Amanda & John

Thank you for your continued patience. Our team is still actively working to resolve this issue and will provide an update as soon as we have confirmation that it has been successfully resolved.

If you have any further questions in the meantime, please don’t hesitate to reach out.

Best regards,
Laura
Associate, Retailer Success Team


--------------- Original Message ---------------
From: John Switzer [john.switzer@instacart.com]
Sent: 8/5/2025, 4:38 AM
To: portfoliomanagement@instacart.com
Cc: haley.sammis@instacart.com; adentici@allegiancehq.com
Subject: Re: ICMS Campaigns Not Displaying for User
Hi Laura,
I'm following up on your investigation for Allegiance's ICMS campaigns not being visible to Amanda.  The set of ICMS campaign examples Haley originally provided were the July $10 off $100 campaign that ended on 7/31.  I have included the current August $10 off $100 campaign links below for your reference.  Thanks for the help!

Big Deal August Offer All Customers 10 off 100 Campaign [Comar_26630]
Bloomingdale August All Customers 10 off 100 Campaign [Comar_26630]
Brigidos August All Customers 10 off 100 Campaign [Comar_26630]
Brooklyn Harvest August All Customers 10 off 100 Campaign [Comar_26630]
Foodtown August All Customers 10 off 100 Campaign [Comar_26630]
Freshtown August All Customers 10 off 100 Campaign [Comar_26630]
Greenway August All Customers 10 off 100 Campaign [Comar_26630]
Pathmark August All Customers 10 off 100 Campaign [Comar_26630]
ShopNBag August All Customers 10 off 100 Campaign [Comar_26630]
Pecks August All Customers 10 off 100 Campaign [Comar_26630]
LaBella August All Customers 10 off 100 Campaign [Comar_26630]
Market Fresh August All Customers 10 off 100 Campaign [Comar_26630]

John Switzer

Account Manager, Local Independent Grocery



Upcoming OOO for planning purposes: August 25th through August 29th

On Mon, Aug 4, 2025 at 11:13 AM Portfolio Management <portfoliomanagement@instacart.com> wrote:
Hello,

My name is Laura, and I am part of the Retailer Success team. Thank you for bringing this to my attention. I will look into this issue and get back to you with a response.

Best regards,
Laura
Retailer Success Team

--------------- Original Message ---------------
From: Haley Sammis [haley.sammis@instacart.com]
Sent: 7/30/2025, 8:51 AM
To: adentici@allegiancehq.com; portfoliomanagement@instacart.com
Cc: john.switzer@instacart.com
Subject: Re: ICMS Campaigns Not Displaying for User
Really helpful, thanks Amanda!
Instacart Team - the email address Amanda is using when shopping is ""amanda.dentici@fairwaymarket.com"". Here's a picture of what she's seeing:
On Wed, Jul 30, 2025 at 11:41?AM Amanda Dentici <adentici@allegiancehq.com> wrote:

Thanks Haley – one other note – when I log in with a different account, I am able to see all retailers promos.


Amanda Dentici

Senior Director Retail Technology, POS, Digital Commerce

ALLEGIANCE RETAIL SERVICES, LLC

485D US Hwy 1 S, Suite 420

Iselin, NJ 08830

914-410-1635 (Cell)



From: Haley Sammis <haley.sammis@instacart.com>
Sent: Wednesday, July 30, 2025 11:38 AM
To: Portfolio Management <portfoliomanagement@instacart.com>
Cc: John Switzer <john.switzer@instacart.com>; Amanda Dentici <adentici@allegiancehq.com>
Subject: ICMS Campaigns Not Displaying for User


Hey team,


One of our partners, Amanda Dentici at Allegiance, shared that she is not seeing ANY ICMS campaigns when she is browsing Marketplace store pages. She has placed orders with a few retailers before, she also purchases frequently so she may not be seeing new / lapsed campaigns, however it's strange that she is not seeing any campaigns. At minimum, she should be able to see the July Offer All Customers 10 off 100 Campaign [Comar_26630] for all of the banners below.


Can you help us investigate? Amanda is copied on this email so if you have any specific questions, please let her know.


Thank you!

Haley



Big Deal July Offer All Customers 10 off 100 Campaign [Comar_26630]

Bloomingdale July All Customers 10 off 100 Campaign [Comar_26630]

Brigidos July All Customers 10 off 100 Campaign [Comar_26630]

Brooklyn Harvest July All Customers 10 off 100 Campaign [Comar_26630]

Foodtown July All Customers 10 off 100 Campaign [Comar_26630]

Freshtown July All Customers 10 off 100 Campaign [Comar_26630]

Greenway July All Customers 10 off 100 Campaign [Comar_26630]

Pathmark July All Customers 10 off 100 Campaign [Comar_26630]

ShopNBag July All Customers 10 off 100 Campaign [Comar_26630]

Pecks July All Customers 10 off 100 Campaign [Comar_26630]

LaBella July All Customers 10 off 100 Campaign [Comar_26630]

Market Fresh July All Customers 10 off 100 Campaign [Comar_26630]



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto



--


Haley Sammis | She/her

Senior Account Manager, Local Independent Grocery

C: 607-342-1295

Items always in my cart: sparkling water, blueberries & pesto




--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
